"","Community_1","Community_2","Community_3"
"8488","Species_9","Species_1","Species_8"
"8489","Species_9","Species_1","Species_9"
"8490","Species_9","Species_1","Species_2"
"8491","Species_9","Species_1","Species_4"
"8492","Species_9","Species_1","Species_4"
"8493","Species_9","Species_1","Species_2"
"8494","Species_9","Species_1","Species_6"
"8495","Species_9","Species_1","Species_7"
"8496","Species_9","Species_1","Species_2"
"8497","Species_9","Species_1","Species_3"
"8498","Species_9","Species_1","Species_8"
"8499","Species_9","Species_1","Species_1"
"8500","Species_9","Species_1","Species_1"
"8501","Species_9","Species_1","Species_5"
"8502","Species_9","Species_1","Species_1"
"8503","Species_9","Species_1","Species_7"
"8504","Species_9","Species_1","Species_10"
"8505","Species_9","Species_1","Species_3"
"8506","Species_9","Species_1","Species_8"
"8507","Species_9","Species_1","Species_7"
"8508","Species_9","Species_1","Species_4"
"8509","Species_9","Species_1","Species_7"
"8510","Species_9","Species_1","Species_2"
"8511","Species_9","Species_1","Species_4"
"8512","Species_9","Species_1","Species_5"
"8513","Species_9","Species_1","Species_2"
"8514","Species_9","Species_1","Species_2"
"8515","Species_9","Species_1","Species_3"
"8516","Species_9","Species_1","Species_2"
"8517","Species_9","Species_1","Species_3"
"8518","Species_9","Species_1","Species_7"
"8519","Species_9","Species_1","Species_5"
"8520","Species_9","Species_1","Species_4"
"8521","Species_9","Species_1","Species_1"
"8522","Species_9","Species_1","Species_7"
"8523","Species_9","Species_1","Species_8"
"8524","Species_9","Species_1","Species_7"
"8525","Species_9","Species_1","Species_10"
"8526","Species_9","Species_1","Species_9"
"8527","Species_9","Species_1","Species_9"
"8528","Species_9","Species_1","Species_7"
"8529","Species_9","Species_1","Species_6"
"8530","Species_9","Species_1","Species_9"
"8531","Species_9","Species_1","Species_3"
"8532","Species_9","Species_1","Species_9"
"8533","Species_9","Species_1","Species_8"
"8534","Species_9","Species_1","Species_7"
"8535","Species_9","Species_1","Species_4"
"8536","Species_9","Species_1","Species_2"
"8537","Species_9","Species_1","Species_3"
"8538","Species_9","Species_1","Species_8"
"8539","Species_9","Species_1","Species_1"
"8540","Species_9","Species_1","Species_8"
"8541","Species_9","Species_1","Species_5"
"8542","Species_9","Species_1","Species_9"
"8543","Species_9","Species_1","Species_2"
"8544","Species_9","Species_1","Species_8"
"8545","Species_9","Species_1","Species_1"
"8546","Species_9","Species_1","Species_5"
"8547","Species_9","Species_1","Species_5"
"8548","Species_9","Species_1","Species_6"
"8549","Species_9","Species_1","Species_5"
"8550","Species_9","Species_1","Species_6"
"8551","Species_9","Species_1","Species_7"
"8552","Species_9","Species_1","Species_2"
"8553","Species_9","Species_1","Species_9"
"8554","Species_9","Species_1","Species_1"
"8555","Species_9","Species_1","Species_10"
"8556","Species_9","Species_1","Species_3"
"8557","Species_9","Species_1","Species_2"
"8558","Species_9","Species_1","Species_4"
"8559","Species_9","Species_1","Species_8"
"8560","Species_9","Species_1","Species_7"
"8561","Species_9","Species_1","Species_9"
"8562","Species_9","Species_1","Species_7"
"8563","Species_9","Species_1","Species_2"
"8564","Species_9","Species_1","Species_6"
"8565","Species_9","Species_1","Species_5"
"8566","Species_9","Species_1","Species_8"
"8567","Species_9","Species_1","Species_4"
"8568","Species_9","Species_1","Species_6"
"8569","Species_9","Species_1","Species_6"
"8570","Species_9","Species_1","Species_1"
"8571","Species_9","Species_1","Species_3"
"8572","Species_9","Species_1","Species_8"
"8573","Species_9","Species_1","Species_9"
"8574","Species_9","Species_1","Species_6"
"8575","Species_9","Species_1","Species_1"
"8576","Species_9","Species_1","Species_8"
"8577","Species_9","Species_1","Species_7"
"8578","Species_9","Species_1","Species_4"
"8579","Species_9","Species_1","Species_3"
"8580","Species_9","Species_1","Species_4"
"8581","Species_9","Species_1","Species_10"
"8582","Species_9","Species_1","Species_5"
"8583","Species_9","Species_1","Species_1"
"8584","Species_9","Species_1","Species_5"
"8585","Species_9","Species_1","Species_5"
"8586","Species_9","Species_1","Species_1"
"8587","Species_9","Species_1","Species_2"
"8588","Species_9","Species_1","Species_7"
"8589","Species_9","Species_1","Species_4"
"8590","Species_9","Species_1","Species_6"
"8591","Species_9","Species_1","Species_8"
"8592","Species_9","Species_1","Species_4"
"8593","Species_9","Species_1","Species_4"
"8594","Species_9","Species_1","Species_4"
"8595","Species_9","Species_1","Species_1"
"8596","Species_9","Species_1","Species_3"
"8597","Species_9","Species_1","Species_1"
"8598","Species_9","Species_1","Species_7"
"8599","Species_9","Species_1","Species_10"
"8600","Species_9","Species_1","Species_1"
"8601","Species_9","Species_1","Species_7"
"8602","Species_9","Species_1","Species_3"
"8603","Species_9","Species_1","Species_9"
"8604","Species_9","Species_1","Species_3"
"8605","Species_9","Species_1","Species_3"
"8606","Species_9","Species_1","Species_7"
"8607","Species_9","Species_1","Species_7"
"8608","Species_9","Species_1","Species_1"
"8609","Species_9","Species_1","Species_3"
"8610","Species_9","Species_1","Species_5"
"8611","Species_9","Species_1","Species_9"
"8612","Species_9","Species_1","Species_3"
"8613","Species_9","Species_1","Species_8"
"8614","Species_9","Species_1","Species_2"
"8615","Species_9","Species_1","Species_5"
"8616","Species_9","Species_1","Species_8"
"8617","Species_9","Species_1","Species_8"
"8618","Species_9","Species_1","Species_4"
"8619","Species_9","Species_1","Species_8"
"8620","Species_9","Species_1","Species_10"
"8621","Species_9","Species_1","Species_7"
"8622","Species_9","Species_1","Species_10"
"8623","Species_9","Species_1","Species_6"
"8624","Species_9","Species_1","Species_4"
"8625","Species_9","Species_1","Species_3"
"8626","Species_9","Species_1","Species_8"
"8627","Species_9","Species_1","Species_4"
"8628","Species_9","Species_1","Species_6"
"8629","Species_9","Species_1","Species_6"
"8630","Species_9","Species_1","Species_6"
"8631","Species_9","Species_1","Species_7"
"8632","Species_9","Species_1","Species_6"
"8633","Species_9","Species_1","Species_8"
"8634","Species_9","Species_1","Species_7"
"8635","Species_9","Species_1","Species_1"
"8636","Species_9","Species_1","Species_6"
"8637","Species_9","Species_1","Species_2"
"8638","Species_9","Species_1","Species_4"
"8639","Species_9","Species_1","Species_10"
"8640","Species_9","Species_1","Species_8"
"8641","Species_9","Species_1","Species_6"
"8642","Species_9","Species_1","Species_1"
"8643","Species_9","Species_1","Species_3"
"8644","Species_9","Species_1","Species_3"
"8645","Species_9","Species_1","Species_10"
"8646","Species_9","Species_1","Species_3"
"8647","Species_9","Species_1","Species_6"
"8648","Species_9","Species_1","Species_6"
"8649","Species_9","Species_1","Species_3"
"8650","Species_9","Species_1","Species_4"
"8651","Species_9","Species_1","Species_7"
"8652","Species_9","Species_1","Species_9"
"8653","Species_9","Species_1","Species_1"
"8654","Species_9","Species_1","Species_1"
"8655","Species_9","Species_1","Species_1"
"8656","Species_9","Species_1","Species_8"
"8657","Species_9","Species_1","Species_4"
"8658","Species_9","Species_1","Species_9"
"8659","Species_9","Species_1","Species_10"
"8660","Species_9","Species_1","Species_3"
"8661","Species_9","Species_1","Species_6"
"8662","Species_9","Species_1","Species_6"
"8663","Species_9","Species_1","Species_6"
"8664","Species_9","Species_1","Species_4"
"8665","Species_9","Species_1","Species_3"
"8666","Species_9","Species_1","Species_8"
"8667","Species_9","Species_1","Species_5"
"8668","Species_9","Species_1","Species_8"
"8669","Species_9","Species_1","Species_10"
"8670","Species_9","Species_1","Species_5"
"8671","Species_9","Species_1","Species_8"
"8672","Species_9","Species_1","Species_5"
"8673","Species_9","Species_1","Species_7"
"8674","Species_9","Species_1","Species_7"
"8675","Species_9","Species_1","Species_7"
"8676","Species_9","Species_1","Species_6"
"8677","Species_9","Species_1","Species_6"
"8678","Species_9","Species_1","Species_10"
"8679","Species_9","Species_1","Species_1"
"8680","Species_9","Species_1","Species_6"
"8681","Species_9","Species_1","Species_2"
"8682","Species_9","Species_1","Species_10"
"8683","Species_9","Species_1","Species_3"
"8684","Species_9","Species_1","Species_7"
"8685","Species_9","Species_1","Species_6"
"8686","Species_9","Species_1","Species_10"
"8687","Species_9","Species_1","Species_10"
"8688","Species_9","Species_1","Species_2"
"8689","Species_9","Species_1","Species_4"
"8690","Species_9","Species_1","Species_4"
"8691","Species_9","Species_1","Species_5"
"8692","Species_9","Species_1","Species_3"
"8693","Species_9","Species_1","Species_8"
"8694","Species_9","Species_1","Species_7"
"8695","Species_9","Species_1","Species_2"
"8696","Species_9","Species_1","Species_3"
"8697","Species_9","Species_1","Species_10"
"8698","Species_9","Species_1","Species_10"
"8699","Species_9","Species_1","Species_7"
"8700","Species_9","Species_1","Species_8"
"8701","Species_9","Species_1","Species_1"
"8702","Species_9","Species_1","Species_2"
"8703","Species_9","Species_1","Species_10"
"8704","Species_9","Species_1","Species_10"
"8705","Species_9","Species_1","Species_10"
"8706","Species_9","Species_1","Species_6"
"8707","Species_9","Species_1","Species_4"
"8708","Species_9","Species_1","Species_5"
"8709","Species_9","Species_1","Species_2"
"8710","Species_9","Species_1","Species_5"
"8711","Species_9","Species_1","Species_4"
"8712","Species_9","Species_1","Species_5"
"8713","Species_9","Species_1","Species_6"
"8714","Species_9","Species_1","Species_10"
"8715","Species_9","Species_1","Species_6"
"8716","Species_9","Species_1","Species_3"
"8717","Species_9","Species_1","Species_8"
"8718","Species_9","Species_1","Species_3"
"8719","Species_9","Species_1","Species_1"
"8720","Species_9","Species_1","Species_9"
"8721","Species_9","Species_1","Species_4"
"8722","Species_9","Species_1","Species_8"
"8723","Species_9","Species_1","Species_4"
"8724","Species_9","Species_1","Species_2"
"8725","Species_9","Species_1","Species_10"
"8726","Species_9","Species_1","Species_5"
"8727","Species_9","Species_1","Species_10"
"8728","Species_9","Species_1","Species_5"
"8729","Species_9","Species_1","Species_9"
"8730","Species_9","Species_1","Species_8"
"8731","Species_9","Species_1","Species_7"
"8732","Species_9","Species_1","Species_6"
"8733","Species_9","Species_1","Species_9"
"8734","Species_9","Species_1","Species_10"
"8735","Species_9","Species_1","Species_3"
"8736","Species_9","Species_1","Species_4"
"8737","Species_9","Species_1","Species_8"
"8738","Species_9","Species_1","Species_9"
"8739","Species_9","Species_1","Species_5"
"8740","Species_9","Species_1","Species_7"
"8741","Species_9","Species_1","Species_8"
"8742","Species_9","Species_1","Species_5"
"8743","Species_9","Species_1","Species_7"
"8744","Species_9","Species_1","Species_4"
"8745","Species_9","Species_1","Species_3"
"8746","Species_9","Species_1","Species_5"
"8747","Species_9","Species_1","Species_7"
"8748","Species_9","Species_1","Species_7"
"8749","Species_9","Species_1","Species_4"
"8750","Species_9","Species_1","Species_9"
"8751","Species_9","Species_1","Species_9"
"8752","Species_9","Species_1","Species_4"
"8753","Species_9","Species_1","Species_5"
"8754","Species_9","Species_1","Species_10"
"8755","Species_9","Species_1","Species_7"
"8756","Species_9","Species_1","Species_8"
"8757","Species_9","Species_1","Species_1"
"8758","Species_9","Species_1","Species_2"
"8759","Species_9","Species_1","Species_1"
"8760","Species_9","Species_1","Species_2"
"8761","Species_9","Species_1","Species_9"
"8762","Species_9","Species_1","Species_4"
"8763","Species_9","Species_1","Species_5"
"8764","Species_9","Species_1","Species_6"
"8765","Species_9","Species_1","Species_4"
"8766","Species_9","Species_1","Species_6"
"8767","Species_9","Species_1","Species_6"
"8768","Species_9","Species_1","Species_3"
"8769","Species_9","Species_1","Species_3"
"8770","Species_9","Species_1","Species_2"
"8771","Species_9","Species_1","Species_5"
"8772","Species_9","Species_1","Species_2"
"8773","Species_9","Species_1","Species_9"
"8774","Species_9","Species_1","Species_7"
"8775","Species_9","Species_1","Species_8"
"8776","Species_9","Species_1","Species_5"
"8777","Species_9","Species_1","Species_7"
"8778","Species_9","Species_1","Species_8"
"8779","Species_9","Species_1","Species_6"
"8780","Species_9","Species_1","Species_5"
"8781","Species_9","Species_1","Species_2"
"8782","Species_9","Species_1","Species_5"
"8783","Species_9","Species_1","Species_5"
"8784","Species_9","Species_1","Species_1"
"8785","Species_9","Species_1","Species_8"
"8786","Species_9","Species_1","Species_3"
"8787","Species_9","Species_1","Species_2"
"8788","Species_9","Species_1","Species_10"
"8789","Species_9","Species_1","Species_9"
"8790","Species_9","Species_1","Species_4"
"8791","Species_9","Species_1","Species_10"
"8792","Species_9","Species_1","Species_3"
"8793","Species_9","Species_1","Species_2"
"8794","Species_9","Species_1","Species_9"
"8795","Species_9","Species_1","Species_4"
"8796","Species_9","Species_1","Species_4"
"8797","Species_9","Species_1","Species_3"
"8798","Species_9","Species_1","Species_3"
"8799","Species_9","Species_1","Species_7"
"8800","Species_9","Species_1","Species_9"
"8801","Species_9","Species_1","Species_8"
"8802","Species_9","Species_1","Species_10"
"8803","Species_9","Species_1","Species_8"
"8804","Species_9","Species_1","Species_9"
"8805","Species_9","Species_1","Species_4"
"8806","Species_9","Species_1","Species_8"
"8807","Species_9","Species_1","Species_2"
"8808","Species_9","Species_1","Species_6"
"8809","Species_9","Species_1","Species_8"
"8810","Species_9","Species_1","Species_9"
"8811","Species_9","Species_1","Species_4"
"8812","Species_9","Species_1","Species_10"
"8813","Species_9","Species_1","Species_5"
"8814","Species_9","Species_1","Species_4"
"8815","Species_9","Species_1","Species_3"
"8816","Species_9","Species_1","Species_6"
"8817","Species_9","Species_1","Species_7"
"8818","Species_9","Species_1","Species_5"
"8819","Species_9","Species_1","Species_3"
"8820","Species_9","Species_1","Species_5"
"8821","Species_9","Species_1","Species_6"
"8822","Species_9","Species_1","Species_7"
"8823","Species_9","Species_1","Species_6"
"8824","Species_9","Species_1","Species_4"
"8825","Species_9","Species_1","Species_10"
"8826","Species_9","Species_1","Species_7"
"8827","Species_9","Species_1","Species_10"
"8828","Species_9","Species_1","Species_9"
"8829","Species_9","Species_1","Species_5"
"8830","Species_9","Species_1","Species_10"
"8831","Species_9","Species_1","Species_3"
"8832","Species_9","Species_1","Species_1"
"8833","Species_9","Species_1","Species_4"
